date,volcano,product,value,baseline,zscore,severity,detected_at
2026-03-31T23:26:46,Planchon-Peteroa,coh_asc,381896.0,198783.0,3.583599980429571,orange,2026-05-10T07:50:57.786570+00:00
2020-10-22T14:27:39,Nevados de Chillan,swir,19.0,14.0,3.571428571428571,orange,2026-05-10T07:50:57.786570+00:00
2023-06-19T14:27:19,Villarrica,swir,27.0,6.0,3.559322033898305,orange,2026-05-10T07:50:57.786570+00:00
2021-07-22T14:37:29,Nevados de Chillan,swir,144.0,41.5,3.5344827586206895,orange,2026-05-10T07:50:57.786570+00:00
2020-06-23T09:57:03,Villarrica,coh_desc,536683.0,346883.0,3.5214664737095998,orange,2026-05-10T07:50:57.786570+00:00
2021-07-12T14:37:29,Nevados de Chillan,swir,120.0,32.0,3.52,orange,2026-05-10T07:50:57.786570+00:00
2021-02-14T14:27:31,Nevados de Chillan,swir,20.0,13.0,3.5,orange,2026-05-10T07:50:57.786570+00:00
2021-02-22T14:37:29,Nevados de Chillan,swir,20.0,13.0,3.5,orange,2026-05-10T07:50:57.786570+00:00
2023-04-15T09:57:43,Copahue,coh_desc,147658.0,89958.0,3.4752755526109738,orange,2026-05-10T07:50:57.786570+00:00
2023-03-03T10:01:37,Lascar,coh_desc,506257.0,157480.0,3.4426370285556356,orange,2026-05-10T07:50:57.786570+00:00
2020-05-05T14:27:29,Villarrica,swir,22.0,10.0,3.4285714285714284,orange,2026-05-10T07:50:57.786570+00:00
2022-12-29T14:37:31,Villarrica,swir,51.0,15.0,3.4285714285714284,orange,2026-05-10T07:50:57.786570+00:00
2021-05-31T09:57:07,Nevados de Chillan,coh_desc,533208.0,301688.0,3.424852071005917,orange,2026-05-10T07:50:57.786570+00:00
2022-01-15T14:27:29,Villarrica,swir,15.0,3.5,3.3823529411764706,orange,2026-05-10T07:50:57.786570+00:00
2022-06-07T14:37:29,Lascar,swir,16.0,11.0,3.3333333333333335,orange,2026-05-10T07:50:57.786570+00:00
2022-05-20T14:27:41,Nevados de Chillan,swir,15.0,5.0,3.3333333333333335,orange,2026-05-10T07:50:57.786570+00:00
2024-02-14T10:01:42,Lascar,coh_desc,180400.0,44410.0,3.3136772338507274,orange,2026-05-10T07:50:57.786570+00:00
2024-05-27T09:57:49,Llaima,coh_desc,537805.0,304818.5,3.3115841091606852,orange,2026-05-10T07:50:57.786570+00:00
2021-06-12T09:57:32,Villarrica,coh_desc,492119.0,319582.0,3.2586737681077302,orange,2026-05-10T07:50:57.786570+00:00
2021-07-29T14:27:29,Nevados de Chillan,swir,155.0,43.5,3.2318840579710146,orange,2026-05-10T07:50:57.786570+00:00
2022-11-27T10:01:40,Lascar,coh_desc,111621.0,31203.0,3.1688076286547404,orange,2026-05-10T07:50:57.786570+00:00
2021-12-06T14:27:29,Villarrica,swir,8.0,2.0,3.1578947368421053,orange,2026-05-10T07:50:57.786570+00:00
2022-05-25T14:27:29,Villarrica,swir,8.0,2.0,3.1578947368421053,orange,2026-05-10T07:50:57.786570+00:00
2022-06-09T14:27:21,Villarrica,swir,8.0,2.0,3.1578947368421053,orange,2026-05-10T07:50:57.786570+00:00
2026-05-28T10:00:36,Lascar,coh_desc,120961.0,38636.5,3.1434762686624156,orange,2026-06-07T11:31:24.629952+00:00
2022-03-21T14:27:31,Nevados de Chillan,swir,16.0,5.0,3.142857142857143,orange,2026-05-10T07:50:57.786570+00:00
2020-05-18T09:57:01,Villarrica,coh_desc,418533.0,318591.0,3.13700010358108,orange,2026-05-10T07:50:57.786570+00:00
2022-02-02T14:37:31,Villarrica,swir,14.0,3.5,3.088235294117647,orange,2026-05-10T07:50:57.786570+00:00
2023-12-24T14:37:41,Villarrica,swir,159.0,39.0,3.084832904884319,orange,2026-05-10T07:50:57.786570+00:00
2021-01-05T14:27:31,Villarrica,swir,16.0,4.0,3.076923076923077,orange,2026-05-10T07:50:57.786570+00:00
2023-05-04T23:27:46,Planchon-Peteroa,coh_asc,501363.0,209313.0,3.061224489795918,orange,2026-05-10T07:50:57.786570+00:00
2023-01-23T14:37:29,Villarrica,swir,45.0,17.5,3.0555555555555554,orange,2026-05-10T07:50:57.786570+00:00
2023-06-04T14:27:21,Villarrica,swir,22.0,5.5,3.0555555555555554,orange,2026-05-10T07:50:57.786570+00:00
2021-01-20T14:27:29,Nevados de Chillan,swir,17.0,12.5,3.0,orange,2026-05-10T07:50:57.786570+00:00
2022-03-01T14:27:31,Nevados de Chillan,swir,22.0,7.0,3.0,orange,2026-05-10T07:50:57.786570+00:00
2021-05-10T14:27:29,Villarrica,swir,10.0,7.0,3.0,orange,2026-05-10T07:50:57.786570+00:00
